ID;IDCOMPANY;IDUSER;DATE_INSERT;DATE_UPDATE;DATARICHIESTA;RECORD_STATUS;DATA_CESTINO;DATA_STORICO;IDCUSTOMER;SOSPESA;URGENTE;ASSICURAZIONE_AFFITTO;TRATTATIVA;CONSULENZAMUTUO;NOTE;INAFFITTO;AFFITTO_RISCATTO;CATEGORIA;IDTIPO;IDSUBTIPO;IDCOMUNE;IDZONA;IDSOTTOZONA;LOCALITA_FILTER_TYPE;LOCALITA_AREA;LOCALITA_AREA2;LOCALITA_AREA3;LOCALITA;IDMACROZONA;CARATTERISTICHE;MQ;MQ2;BAGNO1;BAGNO2;CAMERA1;CAMERA2;VANI1;VANI2;PREZZO1;PREZZO2;KEYMONEY1;KEYMONEY2;ANTICIPO1;ANTICIPO2;ARREDATO;ARREDATO_PARZ;ARREDATO_NO;NUOVACOSTRUZIONE;STUDENTI;USOVACANZA;INVESTIMENTO;ULTIMOPIANO;PIANO;PIANO_SUP_A;PIANO_INF_A;IDPOSIZIONE;DISTANZE;IDVISTA;TERRENO;TERRENO_MQ;CONDOMINIO_IDTIPO;PREGIUDIZI;LOCATION_COMMERCIALE;IDSTATO;IDTIPOCONTRATTO;IDTIPOPROPRIETA;COMM_IDDESTINAZIONE;IDTIPOMOTIVAZIONERICHIESTA;RATING;ASTA;ANNO;SPAZIO_ESTERNO_ABITABILE;PERTINENZE;IDCANALE;VENDERE_PRIMA;IDUSER_INSERT;IDUSER_INSERT_DATE;IDUSER_UPDATE;IDUSER_UPDATE_DATE;IDRICHIESTADALWEB
1593;1;1;1617987551;1770977508;1617919200;99;1770977508;0;1602;0;0;0;0;0;"cerca app 70 - 100 mq";1;0;0;,1,;,3,4,;,5792,;,604576,;;0;;;;#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;550.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1617987551;1;1770977508;0
1594;1;1;1617987755;1770977514;1617919200;99;1770977514;0;1603;0;0;0;0;0;"cerca app 70 - 90 mq";1;0;0;,1,;,3,;,5792,;,604577,604576,;;0;;;;#1#13#68#5792#604577#0#|#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;550.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1617987755;1;1770977514;0
1597;1;1;1617988206;1770977520;1617919200;99;1770977520;0;1606;0;0;0;0;0;"cerca app 50 - 70 mq";1;0;0;,1,;,2,3,;,5792,;,604575,;;0;;;;#1#13#68#5792#604575#0#|;;;0;0;0;0;0;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1617988206;1;1770977520;0
1598;1;1;1618043513;1764264335;1618005600;99;1764264335;0;1608;0;0;0;0;0;"Cerca piccolo app per sua mamma, da zona Porta Nuova fino a Santa Filomena. Budget max 350 € Lei è impiegata logistica di produzione in approvigionamenti in Spa. Disponibilità dopo le 18:00 o nel fine settimana. Inserita per visita monolocale rif B177";1;0;0;,1,;,2,1,;,5792,;,941,603619,604575,604587,604576,604585,;;0;;;;#1#13#68#5792#941#0#|#1#13#68#5792#603619#0#|#1#13#68#5792#604575#0#|#1#13#68#5792#604587#0#|#1#13#68#5792#604576#0#|#1#13#68#5792#604585#0#|#1#13#68#5792##0#|;;;0;0;0;0;0;0;0;0;0.00;400.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618043513;1;1764264335;0
1603;1;1;1618327204;1770977526;1618264800;99;1770977526;0;1617;0;0;0;0;0;"cerca app 60 - 80 mq";1;0;0;,1,;,2,3,;,5788,;;;0;;;;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;700.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618327204;1;1770977526;0
1604;1;1;1618327973;1770977534;1618264800;99;1770977534;0;1618;0;0;0;0;0;"cerca app 130 - 180 mq";1;0;0;,1,;,4,5,;,5788,;;;0;;;;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;900.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618327973;1;1770977534;0
1605;1;1;1618328187;1770977540;1618264800;99;1770977540;0;1619;0;0;0;0;0;;1;0;0;,1,;,2,3,;,5792,;,941,;;0;;;;#1#13#68#5792###|#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;700.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618328187;1;1770977540;0
1606;1;1;1618328339;1770977546;1618264800;99;1770977546;0;1620;0;0;0;0;0;"cerca app 60 - 80 mq";1;0;0;,1,;,2,3,;,5792,;,941,;;0;;;;#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;700.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618328339;1;1770977546;0
1607;1;1;1618328462;1770977553;1618264800;99;1770977553;0;1621;0;0;0;0;0;"cerca app 100 - 130 mq";1;0;0;,1,;,3,4,;,5792,;,604577,;;0;;;;#1#13#68#5792#604577#0#|;;;0;0;0;0;0;0;0;0;0.00;700.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618328462;1;1770977553;0
1610;1;1;1618329066;1770977570;1618264800;99;1770977570;0;1624;0;0;0;0;0;"cerca app 70 - 100 mq";1;0;0;,1,;,3,4,;,5792,;,604576,;;0;;;;#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;550.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618329066;1;1770977570;0
1612;1;1;1618329366;1764264339;1618264800;99;1764264339;0;1625;0;0;0;0;0;"cerca app 50 - 70 mq";1;0;0;,1,;,2,3,;,5792,;,604575,;;0;;;;#1#13#68#5792#604575#0#|;;;0;0;0;0;0;0;0;0;0.00;400.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618329366;1;1764264339;0
1613;1;1;1618329539;1770977574;1618264800;99;1770977574;0;1626;0;0;0;0;0;"cerca app 70 - 100 mq";1;0;0;,1,;,3,4,;,5792,;,604576,;;0;;;;#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;800.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618329539;1;1770977574;0
1615;1;1;1618330083;1770977580;1618264800;99;1770977580;0;1628;0;0;0;0;0;"cerca app 60 - 80 mq";1;0;0;,1,;,2,3,;,5792,;,941,;;0;;;;#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618330083;1;1770977580;0
1617;1;1;1618331436;1770977586;1618264800;99;1770977585;0;1630;0;0;0;0;0;"cerca attico/mansarda 130 - 180 mq";1;0;0;,1,;,4,5,7,6,;,5792,;;;0;;;;#1#13#68#5792###|;;;0;0;0;0;0;0;0;0;0.00;1500.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618331436;1;1770977586;0
1618;1;1;1618332443;1764756819;1618264800;99;1764756819;0;1631;0;0;0;0;0;"cerca app 60 - 80 mq";1;0;0;,1,;,2,3,;,5792,;,604576,;;0;;;;#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;450.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618332443;1;1764756819;0
1619;1;1;1618332826;1770977592;1618264800;99;1770977592;0;1039;0;0;0;0;0;"cerca app non arredato non zona centrale, per famiglia di 3 persone. Lui pizzaiolo con contratto indeterminato già da 2 anni.";1;0;0;,1,;,3,4,;,5792,;,604575,604574,;;0;;;;#1#13#68#5792#604575#0#|#1#13#68#5792#604574#0#|;;;0;0;0;0;0;0;0;0;0.00;550.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618332826;1;1770977592;0
1620;1;1;1618333042;1770977616;1618264800;99;1770977616;0;1632;0;0;0;0;0;"Lavora col Ministero degli interni (militare?) cerca trilocare decente e arredato in centro. Interessata a B364.";1;0;0;,1,;,3,;,5792,;,941,;;0;;;;#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;700.00;0;0;0;0;1;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618333042;1;1770977616;0
1621;1;1;1618410381;1770977622;1618351200;99;1770977622;0;1633;0;0;0;0;0;"cerca negozio 40 - 60 mq";1;0;1;,29,;;,5792,;,941,;;0;;;;#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;1000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618410381;1;1770977622;0
1622;1;1;1618410453;1770977632;1618351200;99;1770977632;0;1633;0;0;0;0;0;"cerca app 60 - 80 mq";1;0;0;,1,;,3,4,;,5792,;,604576,;;0;;;;#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618410453;1;1770977632;0
1625;1;1;1618411171;1770977640;1618351200;99;1770977640;0;1636;0;0;0;0;0;"cerca app 70 - 100 mq";1;0;0;,1,;,3,4,;,5792,;,604576,;;0;;;;#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;800.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618411171;1;1770977640;0
1627;1;1;1618411410;1770977648;1618351200;99;1770977648;0;1638;0;0;0;0;0;"cerca app 60 - 80 mq";1;0;0;,1,;,2,3,;,5792,;,604577,;;0;;;;#1#13#68#5792#604577#0#|;;;0;0;0;0;0;0;0;0;0.00;500.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618411410;1;1770977648;0
1629;1;1;1618413251;1770977655;1618351200;99;1770977655;0;1640;0;0;0;0;0;"cerca app 80 - 110 mq";1;0;0;,1,;,3,4,;,5792,;,941,;;0;;;;#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618413251;1;1770977655;0
1630;1;1;1618416558;1770977668;1618351200;99;1770977668;0;1641;0;0;0;0;0;"cerca app 80 - 110 mq";1;0;0;,1,;,3,4,;,5792,;,941,;;0;;;;#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618416558;1;1770977668;0
1632;1;1;1618417321;1764756821;1618351200;99;1764756821;0;1643;0;0;0;0;0;"cerca app piano terra possibilmente con giardino (ha un fratello disabile e necessita di un piano terra). Va bene anche bilocale, arredato CON RIPOSTIGLIO! Lei ha contratto in ospedale per 1 anno (per adesso).";1;0;0;,1,;,2,3,;,5792,;,604575,;;0;;;;#1#13#68#5792#604575#0#|;;;0;0;0;0;0;0;0;0;0.00;450.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618417321;1;1764756821;0
1633;1;1;1618417689;1770977676;1618351200;99;1770977676;0;1644;0;0;0;0;0;"cerca app 40 - 60 mq";1;0;0;,1,;,2,1,;,5792,;,604576,;;0;;;;#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;500.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618417689;1;1770977676;0
1634;1;1;1618418037;1770977683;1618351200;99;1770977683;0;1645;0;0;0;0;0;"cerca app 60 - 80 mq";1;0;0;,1,;,2,3,;,5792,;,941,;;0;;;;#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;700.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618418037;1;1770977683;0
1635;1;1;1618418246;1770977688;1618351200;99;1770977688;0;1646;0;0;0;0;0;"cerca app 60 - 80 mq";1;0;0;,1,;,1,2,;,5792,;,941,;;0;;;;#1#13#68#5792###|#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;700.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618418246;1;1770977688;0
1637;1;1;1618420523;1770977694;1618351200;99;1770977694;0;1648;0;0;0;0;0;"cerca app con 2/3 camere, arredata, se possibile attico con balcone/terrazza. Lei medico legale.";1;0;0;,1,;,3,;,5792,;,941,;;0;;;;#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;1100.00;0;0;0;0;1;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618420523;1;1770977694;0
1639;1;1;1618496856;1770977701;1618437600;99;1770977701;0;1281;0;0;0;0;0;" cerca app per lei e una bambina. Non ha contratto lavorativo, (da ripetizioni), ma ha un garante. Disponibilità dalla prossima settimana tutte le mattine";1;0;0;,1,;,3,4,;,5792,;,941,604575,;;0;;;;#1#13#68#5792#941#0#|#1#13#68#5792#604575#0#|;;;0;0;0;0;0;0;0;0;0.00;550.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618496856;1;1770977701;0
1640;1;1;1618497067;1770977708;1618437600;99;1770977708;0;1652;0;0;0;0;0;"Cerca app arredato con almeno 3 camere, per una famiglia, in zona Pescara nord - confine con Montesilvano. Lei badante con contratto indeterminato, il compagno è pensionato. Proposto rif B472";1;0;0;,1,;,3,4,;,5792,;;;0;;;;#1#13#68#5792###|;;;0;0;0;0;0;0;0;0;0.00;700.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618497067;1;1770977708;0
1642;1;1;1618497404;1770977714;1618437600;99;1770977714;0;1654;0;0;0;0;0;"cerca app 60 - 80 mq";1;0;0;,1,;,2,3,;,5792,;,941,;;0;;;;#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618497404;1;1770977714;0
1644;1;1;1618498096;1770977719;1618437600;99;1770977719;0;1656;0;0;0;0;0;"cerca app 70 - 100 mq";1;0;0;,1,;,3,4,;,5792,;,604576,;;0;;;;#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;700.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618498096;1;1770977719;0
1645;1;1;1618498367;1770977727;1618437600;99;1770977727;0;1657;0;0;0;0;0;"cerca app 60 - 80 mq";1;0;0;,1,;,2,3,;,5792,;,604577,;;0;;;;#1#13#68#5792#604577#0#|;;;0;0;0;0;0;0;0;0;0.00;500.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618498367;1;1770977727;0
1646;1;1;1618566605;1770977735;1618524000;99;1770977735;0;1658;0;0;0;0;0;"coppia, si trasferisce da Padova, lui prende servizio il 01/07 all' ospedale. Lui infermiere, lei psicologa con partita iva. cercano trilocale in zona con possibilità di parcheggio (hanno 2 macchine), anche parzialmente arredato. 29/04: proposto B389. 11/05: Ha richiamato per trilocale in zona stadio7 Porta Nuova ";1;0;0;,1,;,3,;,5792,;;;0;;;;#1#13#68#5792###|;;;0;0;0;0;0;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618566605;1;1770977735;0
1648;1;1;1618583595;1770977741;1618524000;99;1770977741;0;1660;0;0;0;0;0;"cerca app 40 - 60 mq";1;0;0;,1,;,1,2,;,5792,;,604585,;;0;;;;#1#13#68#5792#604585#0#|;;;0;0;0;0;0;0;0;0;0.00;550.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618583595;1;1770977741;0
1654;1;1;1618588656;1770977747;1618524000;99;1770977747;0;1664;0;0;0;0;0;"Cerca mono/bilo in zona stadio per un periodo di un anno, a partire da settembre. Lavora nel turismo con contratto e busta paga.";1;0;0;,1,;,1,2,;,5792,;,603619,;;0;;;;#1#13#68#5792#603619#0#|;;;0;0;0;0;0;0;0;0;0.00;500.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618588656;1;1770977747;0
1656;1;1;1618590705;1770977754;1618524000;99;1770977754;0;1666;0;0;0;0;0;"cerca bilo/trilo in zona comoda e ben servita a partire dal 1 maggio. Lei avvocato. Proposto B475";1;0;0;,1,;,2,3,;,5792,;,941,603619,604586,604574,604576,604587,;;0;;;;#1#13#68#5792#941#0#|#1#13#68#5792#603619#0#|#1#13#68#5792#604586#0#|#1#13#68#5792#604574#0#|#1#13#68#5792#604576#0#|#1#13#68#5792#604587#0#|;;;0;0;0;0;0;0;0;0;0.00;500.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618590705;1;1770977754;0
1659;1;1;1618591602;1770977762;1618524000;99;1770977762;0;1667;0;0;0;0;0;"cerca app 60 - 80 mq";1;0;0;,1,;,2,3,;,5792,;,604576,;;0;;;;#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;600.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618591602;1;1770977762;0
1662;1;1;1618843107;1770977768;1618783200;99;1770977768;0;1669;0;0;0;0;0;"cerca app 110 - 140 mq";1;0;0;,1,;,4,3,;,5792,;,941,;;0;;;;#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;800.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618843107;1;1770977768;0
1665;1;1;1618843503;1770977826;1618783200;99;1770977826;0;1671;0;0;0;0;0;"cerca app 60 - 80 mq";1;0;0;,1,;,2,3,;,5792,;,604576,;;0;;;;#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;600.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618843503;1;1770977826;0
1666;1;1;1618843944;1770977832;1618783200;99;1770977832;0;1672;0;0;0;0;0;"cerca attività commerciale ";1;0;4;,83,;;,5792,;;;0;;;;#1#13#68#5792###|;;;0;0;0;0;0;0;0;0;0.00;750.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618843944;1;1770977832;0
1667;1;1;1618844222;1770977839;1618783200;99;1770977839;0;1673;0;0;0;0;0;"cerca app 70 - 100 mq";1;0;0;,1,;,3,4,;,5792,;,604576,;;0;;;;#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;550.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618844222;1;1770977839;0
1668;1;1;1618844466;1764264343;1618783200;99;1764264343;0;1674;0;0;0;0;0;"cerca laboratorio 70 - 100 mq";1;0;1;,29,;;,5792,;,604585,;;0;;;;#1#13#68#5792#604585#0#|;;;0;0;0;0;0;0;0;0;0.00;400.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618844466;1;1764264343;0
1669;1;1;1618844764;1770977846;1618783200;99;1770977846;0;1675;0;0;0;0;0;"cerca app 120 - 160 mq";1;0;0;,1,;,4,5,;,5792,;,941,;;0;;;;#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;750.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618844764;1;1770977846;0
1671;1;1;1618845266;1770977852;1618783200;99;1770977852;0;1677;0;0;0;0;0;"cerca app 90 - 120 mq";1;0;0;,1,;,3,5,;,5792,;,604576,;;0;;;;#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;750.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618845266;1;1770977852;0
1672;1;1;1618845777;1770977858;1618783200;99;1770977858;0;1678;0;0;0;0;0;"cerca app 70 - 100 mq";1;0;0;,1,;,3,4,;,5792,;,941,;;0;;;;#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618845777;1;1770977858;0
1673;1;1;1618846137;1770977869;1618783200;99;1770977869;0;1679;0;0;0;0;0;"cerca app arredato con 2 camere per 2 persone e un cane, zona Via Tirino, stadio, Porta Nuova, no Centro. Lei assistente sociale con contratto a tempo, lui contratto indeterminato.";1;0;0;,1,;,3,;,5792,;,603619,604575,604576,604585,604587,;;0;;;;#1#13#68#5792#603619#0#|#1#13#68#5792#604575#0#|#1#13#68#5792#604576#0#|#1#13#68#5792#604585#0#|#1#13#68#5792#604587#0#|;;;0;0;0;0;0;0;0;0;0.00;500.00;0;0;0;0;1;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618846137;1;1770977869;0
1674;1;1;1618846284;1770977875;1618783200;99;1770977875;0;1680;0;0;0;0;0;"cerca app 60 - 80 mq";1;0;0;,1,;,3,2,;,5792,;,604577,;;0;;;;#1#13#68#5792#604577#0#|;;;0;0;0;0;0;0;0;0;0.00;750.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618846284;1;1770977875;0
1675;1;1;1618846510;1770977882;1618783200;99;1770977882;0;1681;0;0;0;0;0;"cerca app 70 - 100 mq";1;0;0;,1,;,3,4,;,5792,;,604576,;;0;;;;#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;550.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618846510;1;1770977882;0
1677;1;1;1618847102;1770977888;1618783200;99;1770977888;0;1683;0;0;0;0;0;"cerca app 70 - 100 mq";1;0;0;,1,;,3,4,;,5792,;,604576,;;0;;;;#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618847102;1;1770977888;0
1680;1;1;1618848010;1770977894;1618783200;99;1770977894;0;1686;0;0;0;0;0;"cerca capannone 180 - 250 mq";1;0;1;,24,;,21,;,5792,;,604585,;;0;;;;#1#13#68#5792#604585#0#|;;;0;0;0;0;0;0;0;0;0.00;1100.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618848010;1;1770977894;0
1681;1;7;1618848314;1626799779;1618783200;99;1626799779;0;1687;0;0;0;0;0;"cerca app 200 - 300 mq 07 06 2021 non risponde 08 06 2021";0;0;0;,1,;,4,5,;,5792,;;;0;;;;#1#13#68#5792###|;;;0;0;0;0;0;0;0;0;0.00;350000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618848314;null;null;0
1683;1;1;1618848566;1770977901;1618783200;99;1770977901;0;1689;0;0;0;0;0;"Coppia con bimbo piccolo. Lui agente di commercio, lei insegnante di danza. Cercano app nuovo, ammobiliato, 2/3 camere per affitto lungo in attesa di acquistare casa. 29/04: Proposto B475";1;0;0;,1,;,3,4,;,5792,5788,;;;0;;;;#1#13#68#5792###|#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618848566;1;1770977901;0
1684;1;1;1618848734;1764264348;1618783200;99;1764264348;0;1690;0;0;0;0;0;"cerca monolocale arredato per lui solo, pensionato.";1;0;0;,1,;,2,1,;,5792,;,603619,604587,604576,;;0;;;;#1#13#68#5792#603619#0#|#1#13#68#5792#604587#0#|#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;400.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1618848734;1;1764264348;0
1685;1;7;1618849452;1770977907;1618783200;99;1770977907;0;1691;0;0;0;0;0;"il figlo cerca per la mamma, referenziato, in più la mamma hauna pensione di 950 € ovviamente il figlio garantisce. 600€ compreso spese condominiali";1;0;0;,1,;,3,;,5792,;,604576,;;0;;;;#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;600.00;0;0;0;0;1;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;7;1618849452;1;1770977907;0
